"Fnum","Time","Source","Destination","Protocol","Length","Info"
"1177","0.914063","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3792, ID=00a0)"
"1178","0.914071","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3808, ID=00a0)"
"1179","0.914080","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3824, ID=00a0)"
"1180","0.914089","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3840, ID=00a0)"
"1181","0.914098","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3856, ID=00a0)"
"1182","0.914107","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3872, ID=00a0)"
"1183","0.914116","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3888, ID=00a0)"
"1184","0.914125","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3904, ID=00a0)"
"1185","0.914134","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3920, ID=00a0)"
"1186","0.914144","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3936, ID=00a0)"
"1187","0.914153","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3952, ID=00a0)"
"1188","0.914163","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3968, ID=00a0)"
"1189","0.914173","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=3984, ID=00a0)"
"1190","0.914182","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4000, ID=00a0)"
"1191","0.914190","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4016, ID=00a0)"
"1192","0.914207","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4032, ID=00a0)"
"1193","0.914243","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4048, ID=00a0)"
"1194","0.914248","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4064, ID=00a0)"
"1195","0.914253","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4080, ID=00a0)"
"1196","0.914258","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4096, ID=00a0)"
"1197","0.914264","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4112, ID=00a0)"
"1198","0.914268","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4128, ID=00a0)"
"1199","0.914273","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4144, ID=00a0)"
"1200","0.914277","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4160, ID=00a0)"
"1201","0.914281","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4176, ID=00a0)"
"1202","0.914286","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4192, ID=00a0)"
"1203","0.914290","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4208, ID=00a0)"
"1204","0.914295","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4224, ID=00a0)"
"1205","0.914304","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4240, ID=00a0)"
"1206","0.914314","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4256, ID=00a0)"
"1207","0.914323","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4272, ID=00a0)"
"1208","0.914332","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4288, ID=00a0)"
"1209","0.914342","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4304, ID=00a0)"
"1210","0.914351","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4320, ID=00a0)"
"1211","0.914360","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4336, ID=00a0)"
"1212","0.914375","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4352, ID=00a0)"
"1213","0.914416","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4368, ID=00a0)"
"1214","0.914421","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4384, ID=00a0)"
"1215","0.914459","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4400, ID=00a0)"
"1216","0.914464","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4416, ID=00a0)"
"1217","0.914469","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4432, ID=00a0)"
"1218","0.914474","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4448, ID=00a0)"
"1219","0.914479","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4464, ID=00a0)"
"1220","0.914484","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4480, ID=00a0)"
"1221","0.914489","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4496, ID=00a0)"
"1222","0.914493","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4512, ID=00a0)"
"1223","0.914498","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4528, ID=00a0)"
"1224","0.914503","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4544, ID=00a0)"
"1225","0.914507","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4560, ID=00a0)"
"1226","0.914512","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4576, ID=00a0)"
"1227","0.914521","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4592, ID=00a0)"
"1228","0.914530","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4608, ID=00a0)"
"1229","0.914539","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4624, ID=00a0)"
"1230","0.914547","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4640, ID=00a0)"
"1231","0.914552","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4656, ID=00a0)"
"1232","0.914557","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4672, ID=00a0)"
"1233","0.914562","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4688, ID=00a0)"
"1234","0.914570","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4704, ID=00a0)"
"1235","0.914575","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4720, ID=00a0)"
"1236","0.914580","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4736, ID=00a0)"
"1237","0.914585","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4752, ID=00a0)"
"1238","0.914591","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4768, ID=00a0)"
"1239","0.914595","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4784, ID=00a0)"
"1240","0.914600","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4800, ID=00a0)"
"1241","0.914604","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4816, ID=00a0)"
"1242","0.914609","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4832, ID=00a0)"
"1243","0.914614","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4848, ID=00a0)"
"1244","0.914618","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4864, ID=00a0)"
"1245","0.914623","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4880, ID=00a0)"
"1246","0.914628","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4896, ID=00a0)"
"1247","0.914632","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4912, ID=00a0)"
"1248","0.914637","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4928, ID=00a0)"
"1249","0.914642","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4944, ID=00a0)"
"1250","0.914647","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4960, ID=00a0)"
"1251","0.914652","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4976, ID=00a0)"
"1252","0.914663","10.0.0.2","10.128.0.2","TCP","42","16417 → 16419 [SYN, RST, URG, Reserved] Seq=0 Win=24101, bogus TCP header length (8, must be at least 20)"
"1253","1.214779","10.0.0.2","10.128.0.2","IPv4","54","Fragmented IP protocol (proto=TCP 6, off=0, ID=00a0)"
"1254","1.214803","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=16, ID=00a0)"
"1255","1.214811","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=32, ID=00a0)"
"1256","1.214819","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=48, ID=00a0)"
"1257","1.214827","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=64, ID=00a0)"
"1258","1.214835","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=80, ID=00a0)"
"1259","1.214843","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=96, ID=00a0)"
"1260","1.214900","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=112, ID=00a0)"
"1261","1.214908","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=128, ID=00a0)"
"1262","1.214916","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=144, ID=00a0)"
"1263","1.214925","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=160, ID=00a0)"
"1264","1.214933","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=176, ID=00a0)"
"1265","1.214941","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=192, ID=00a0)"
"1266","1.214949","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=208, ID=00a0)"
"1267","1.214957","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=224, ID=00a0)"
"1268","1.214967","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=240, ID=00a0)"
"1269","1.214980","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=256, ID=00a0)"
"1270","1.214993","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=272, ID=00a0)"
"1271","1.215002","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=288, ID=00a0)"
"1272","1.215013","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=304, ID=00a0)"
"1273","1.215025","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=320, ID=00a0)"
"1274","1.215038","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=336, ID=00a0)"
"1275","1.215050","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=352, ID=00a0)"
"1276","1.215063","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=368, ID=00a0)"
"1277","1.215076","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=384, ID=00a0)"
"1278","1.215091","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=400, ID=00a0)"
"1279","1.215102","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=416, ID=00a0)"
"1280","1.215114","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=432, ID=00a0)"
"1281","1.215125","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=448, ID=00a0)"
"1282","1.215137","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=464, ID=00a0)"
"1283","1.215149","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=480, ID=00a0)"
"1284","1.215161","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=496, ID=00a0)"
"1285","1.215176","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=512, ID=00a0)"
"1286","1.215188","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=528, ID=00a0)"
"1287","1.215199","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=544, ID=00a0)"
"1288","1.215211","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=560, ID=00a0)"
"1289","1.215223","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=576, ID=00a0)"
"1290","1.215235","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=592, ID=00a0)"
"1291","1.215251","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=608, ID=00a0)"
"1292","1.215263","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=624, ID=00a0)"
"1293","1.215275","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=640, ID=00a0)"
"1294","1.215286","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=656, ID=00a0)"
"1295","1.215300","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=672, ID=00a0)"
"1296","1.215312","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=688, ID=00a0)"
"1297","1.215324","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=704, ID=00a0)"
"1298","1.215336","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=720, ID=00a0)"
"1299","1.215348","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=736, ID=00a0)"
"1300","1.215360","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=752, ID=00a0)"
"1301","1.215371","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=768, ID=00a0)"
"1302","1.215383","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=784, ID=00a0)"
"1303","1.215397","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=800, ID=00a0)"
"1304","1.215409","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=816, ID=00a0)"
"1305","1.215420","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=832, ID=00a0)"
"1306","1.215515","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=848, ID=00a0)"
"1307","1.215523","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=864, ID=00a0)"
"1308","1.215531","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=880, ID=00a0)"
"1309","1.215538","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=896, ID=00a0)"
"1310","1.215545","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=912, ID=00a0)"
"1311","1.215552","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=928, ID=00a0)"
"1312","1.215559","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=944, ID=00a0)"
"1313","1.215566","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=960, ID=00a0)"
"1314","1.215575","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=976, ID=00a0)"
"1315","1.215588","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=992, ID=00a0)"
"1316","1.215608","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1008, ID=00a0)"
"1317","1.215618","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1024, ID=00a0)"
"1318","1.215633","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1040, ID=00a0)"
"1319","1.215648","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1056, ID=00a0)"
"1320","1.215660","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1072, ID=00a0)"
"1321","1.215672","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1088, ID=00a0)"
"1322","1.215681","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1104, ID=00a0)"
"1323","1.215691","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1120, ID=00a0)"
"1324","1.215703","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1136, ID=00a0)"
"1325","1.215716","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1152, ID=00a0)"
"1326","1.215728","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1168, ID=00a0)"
"1327","1.215753","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1184, ID=00a0)"
"1328","1.215765","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1200, ID=00a0)"
"1329","1.215777","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1216, ID=00a0)"
"1330","1.215789","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1232, ID=00a0)"
"1331","1.215802","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1248, ID=00a0)"
"1332","1.215814","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1264, ID=00a0)"
"1333","1.215827","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1280, ID=00a0)"
"1334","1.215839","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1296, ID=00a0)"
"1335","1.215850","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1312, ID=00a0)"
"1336","1.215863","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1328, ID=00a0)"
"1337","1.215879","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1344, ID=00a0)"
"1338","1.215891","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1360, ID=00a0)"
"1339","1.215903","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1376, ID=00a0)"
"1340","1.215915","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1392, ID=00a0)"
"1341","1.215928","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1408, ID=00a0)"
"1342","1.215942","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1424, ID=00a0)"
"1343","1.215954","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1440, ID=00a0)"
"1344","1.215966","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1456, ID=00a0)"
"1345","1.215978","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1472, ID=00a0)"
"1346","1.215990","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1488, ID=00a0)"
"1347","1.216002","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1504, ID=00a0)"
"1348","1.216014","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1520, ID=00a0)"
"1349","1.216027","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1536, ID=00a0)"
"1350","1.216040","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1552, ID=00a0)"
"1351","1.216058","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1568, ID=00a0)"
"1352","1.216069","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1584, ID=00a0)"
"1353","1.216081","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1600, ID=00a0)"
"1354","1.216093","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1616, ID=00a0)"
"1355","1.216105","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1632, ID=00a0)"
"1356","1.216117","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1648, ID=00a0)"
"1357","1.216129","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1664, ID=00a0)"
"1358","1.216141","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1680, ID=00a0)"
"1359","1.216154","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1696, ID=00a0)"
"1360","1.216208","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1712, ID=00a0)"
"1361","1.216215","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1728, ID=00a0)"
"1362","1.216222","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1744, ID=00a0)"
"1363","1.216230","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1760, ID=00a0)"
"1364","1.216238","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1776, ID=00a0)"
